測站編號,時間,陣風_風速,風速,風向,氣壓,氣溫,海面溫度,示性波高,平均週期,波向,波浪尖峰週期,流速,分層流速{深度:流速},流向,分層流向{深度:流向},流速(節),潮高
Vector_CWB_FB_46714D,"2015-01-01 03:24:00",,,,,,,,,,,0.091,,30,,,
Vector_CWB_FB_46714D,"2015-01-01 03:36:00",,,,,,,,,,,0.132,,15,,,
Vector_CWB_FB_46714D,"2015-01-01 03:42:00",,,,,,,,,,,0.055,,62,,,
Vector_CWB_FB_46714D,"2015-01-01 03:48:00",,,,,,,,,,,0.06,,74,,,
Vector_CWB_FB_46714D,"2015-01-01 03:54:00",,,,,,,,,,,0.051,,82,,,
Vector_CWB_FB_46714D,"2015-01-01 04:00:00",4.2,3.1,50,1018.6,19.3,24.2,0.75,5.7,157,8,0.053,,38,,,
Vector_CWB_FB_46714D,"2015-01-01 04:06:00",,,,,,,,,,,0.069,,21,,,
Vector_CWB_FB_46714D,"2015-01-01 04:12:00",,,,,,,,,,,0.085,,63,,,
Vector_CWB_FB_46714D,"2015-01-01 04:18:00",,,,,,,,,,,0.07,,55,,,
Vector_CWB_FB_46714D,"2015-01-01 04:24:00",,,,,,,,,,,0.089,,62,,,
Vector_CWB_FB_46714D,"2015-01-01 04:30:00",,,,,,,,,,,0.101,,51,,,
Vector_CWB_FB_46714D,"2015-01-01 04:36:00",,,,,,,,,,,0.108,,62,,,
Vector_CWB_FB_46714D,"2015-01-01 04:48:00",,,,,,,,,,,0.174,,63,,,
Vector_CWB_FB_46714D,"2015-01-01 05:00:00",3.4,1.9,93,1019.1,19.6,24.2,0.72,5.7,157,8.1,0.208,,73,,,
Vector_CWB_FB_46714D,"2015-01-01 05:06:00",,,,,,,,,,,0.226,,73,,,
Vector_CWB_FB_46714D,"2015-01-01 05:12:00",,,,,,,,,,,0.212,,82,,,
Vector_CWB_FB_46714D,"2015-01-01 05:18:00",,,,,,,,,,,0.21,,81,,,
Vector_CWB_FB_46714D,"2015-01-01 05:30:00",,,,,,,,,,,0.276,,85,,,
Vector_CWB_FB_46714D,"2015-01-01 05:36:00",,,,,,,,,,,0.24,,90,,,
Vector_CWB_FB_46714D,"2015-01-01 05:42:00",,,,,,,,,,,0.338,,90,,,
Vector_CWB_FB_46714D,"2015-01-01 05:48:00",,,,,,,,,,,0.373,,89,,,
Vector_CWB_FB_46714D,"2015-01-01 05:54:00",,,,,,,,,,,0.333,,88,,,
Vector_CWB_FB_46714D,"2015-01-01 06:00:00",,,,1019.2,19.8,24.3,0.71,5.7,135,7.6,0.353,,85,,,
Vector_CWB_FB_46714D,"2015-01-01 06:06:00",,,,,,,,,,,0.348,,97,,,
Vector_CWB_FB_46714D,"2015-01-01 06:12:00",,,,,,,,,,,0.392,,97,,,
Vector_CWB_FB_46714D,"2015-01-01 06:18:00",,,,,,,,,,,0.433,,92,,,
Vector_CWB_FB_46714D,"2015-01-01 06:24:00",,,,,,,,,,,0.404,,93,,,
Vector_CWB_FB_46714D,"2015-01-01 06:30:00",,,,,,,,,,,0.43,,95,,,
Vector_CWB_FB_46714D,"2015-01-01 06:36:00",,,,,,,,,,,0.403,,93,,,
Vector_CWB_FB_46714D,"2015-01-01 06:42:00",,,,,,,,,,,0.395,,90,,,
Vector_CWB_FB_46714D,"2015-01-01 06:48:00",,,,,,,,,,,0.455,,95,,,
Vector_CWB_FB_46714D,"2015-01-01 06:54:00",,,,,,,,,,,0.502,,90,,,
Vector_CWB_FB_46714D,"2015-01-01 07:00:00",7.3,5.4,29,1019.8,19.9,24.3,0.52,5.3,146,7.2,0.468,,97,,,
Vector_CWB_FB_46714D,"2015-01-01 07:06:00",,,,,,,,,,,0.53,,95,,,
Vector_CWB_FB_46714D,"2015-01-01 07:12:00",,,,,,,,,,,0.469,,87,,,
Vector_CWB_FB_46714D,"2015-01-01 07:18:00",,,,,,,,,,,0.546,,94,,,
Vector_CWB_FB_46714D,"2015-01-01 07:24:00",,,,,,,,,,,0.499,,95,,,
Vector_CWB_FB_46714D,"2015-01-01 07:30:00",,,,,,,,,,,0.501,,101,,,
Vector_CWB_FB_46714D,"2015-01-01 07:36:00",,,,,,,,,,,0.506,,105,,,
Vector_CWB_FB_46714D,"2015-01-01 08:00:00",8.2,6.8,30,1020.8,18.6,24.3,0.5,5.2,157,7.5,0.635,,119,,,
Vector_CWB_FB_46714D,"2015-01-01 08:24:00",,,,,,,,,,,0.579,,121,,,
Vector_CWB_FB_46714D,"2015-01-01 08:30:00",,,,,,,,,,,0.62,,123,,,
Vector_CWB_FB_46714D,"2015-01-01 08:36:00",,,,,,,,,,,0.629,,118,,,
Vector_CWB_FB_46714D,"2015-01-01 08:48:00",,,,,,,,,,,0.611,,123,,,
Vector_CWB_FB_46714D,"2015-01-01 08:54:00",,,,,,,,,,,0.622,,127,,,
Vector_CWB_FB_46714D,"2015-01-01 09:00:00",7.8,6.5,53,1021.1,19.5,24.3,0.52,5.4,157,8,0.538,,122,,,
Vector_CWB_FB_46714D,"2015-01-01 09:06:00",,,,,,,,,,,0.471,,120,,,
Vector_CWB_FB_46714D,"2015-01-01 09:12:00",,,,,,,,,,,0.315,,116,,,
Vector_CWB_FB_46714D,"2015-01-01 09:18:00",,,,,,,,,,,0.305,,112,,,
Vector_CWB_FB_46714D,"2015-01-01 09:24:00",,,,,,,,,,,0.285,,116,,,
Vector_CWB_FB_46714D,"2015-01-01 09:30:00",,,,,,,,,,,0.26,,131,,,
Vector_CWB_FB_46714D,"2015-01-01 09:36:00",,,,,,,,,,,0.233,,120,,,
Vector_CWB_FB_46714D,"2015-01-01 09:42:00",,,,,,,,,,,0.221,,118,,,
Vector_CWB_FB_46714D,"2015-01-01 09:48:00",,,,,,,,,,,0.177,,134,,,
Vector_CWB_FB_46714D,"2015-01-01 10:00:00",9.1,5.8,351,1021.3,19.7,24.2,0.69,5.6,168,7.6,0.156,,164,,,
Vector_CWB_FB_46714D,"2015-01-01 10:06:00",,,,,,,,,,,0.137,,141,,,
Vector_CWB_FB_46714D,"2015-01-01 10:12:00",,,,,,,,,,,0.126,,188,,,
Vector_CWB_FB_46714D,"2015-01-01 10:18:00",,,,,,,,,,,0.112,,166,,,
Vector_CWB_FB_46714D,"2015-01-01 10:24:00",,,,,,,,,,,0.113,,131,,,
Vector_CWB_FB_46714D,"2015-01-01 10:30:00",,,,,,,,,,,0.081,,115,,,
Vector_CWB_FB_46714D,"2015-01-01 10:36:00",,,,,,,,,,,0.197,,105,,,
Vector_CWB_FB_46714D,"2015-01-01 10:42:00",,,,,,,,,,,0.13,,92,,,
Vector_CWB_FB_46714D,"2015-01-01 10:48:00",,,,,,,,,,,0.072,,105,,,
Vector_CWB_FB_46714D,"2015-01-01 10:54:00",,,,,,,,,,,0.087,,76,,,
Vector_CWB_FB_46714D,"2015-01-01 11:00:00",7.5,5.4,314,1020.8,19.8,24.3,0.79,5.3,292,6,0.146,,238,,,
Vector_CWB_FB_46714D,"2015-01-01 11:06:00",,,,,,,,,,,0.127,,233,,,
Vector_CWB_FB_46714D,"2015-01-01 11:12:00",,,,,,,,,,,0.243,,228,,,
Vector_CWB_FB_46714D,"2015-01-01 11:18:00",,,,,,,,,,,0.3,,234,,,
Vector_CWB_FB_46714D,"2015-01-01 11:24:00",,,,,,,,,,,0.314,,234,,,
Vector_CWB_FB_46714D,"2015-01-01 11:30:00",,,,,,,,,,,0.437,,229,,,
Vector_CWB_FB_46714D,"2015-01-01 11:36:00",,,,,,,,,,,0.421,,236,,,
Vector_CWB_FB_46714D,"2015-01-01 11:42:00",,,,,,,,,,,0.496,,229,,,
Vector_CWB_FB_46714D,"2015-01-01 11:48:00",,,,,,,,,,,0.428,,227,,,
Vector_CWB_FB_46714D,"2015-01-01 11:54:00",,,,,,,,,,,0.402,,238,,,
Vector_CWB_FB_46714D,"2015-01-01 12:00:00",7.1,5.2,326,1020,20,24.2,0.81,4.9,270,5.4,0.42,,239,,,
Vector_CWB_FB_46714D,"2015-01-01 12:06:00",,,,,,,,,,,0.397,,225,,,
Vector_CWB_FB_46714D,"2015-01-01 12:12:00",,,,,,,,,,,0.527,,236,,,
Vector_CWB_FB_46714D,"2015-01-01 12:18:00",,,,,,,,,,,0.423,,230,,,
Vector_CWB_FB_46714D,"2015-01-01 12:24:00",,,,,,,,,,,0.417,,225,,,
Vector_CWB_FB_46714D,"2015-01-01 12:30:00",,,,,,,,,,,0.362,,240,,,
Vector_CWB_FB_46714D,"2015-01-01 12:36:00",,,,,,,,,,,0.438,,236,,,
Vector_CWB_FB_46714D,"2015-01-01 13:00:00",6.6,5,312,1019,20.1,24.3,0.94,5.2,281,9.1,0.413,,246,,,
Vector_CWB_FB_46714D,"2015-01-01 13:06:00",,,,,,,,,,,0.401,,239,,,
Vector_CWB_FB_46714D,"2015-01-01 13:12:00",,,,,,,,,,,0.343,,240,,,
Vector_CWB_FB_46714D,"2015-01-01 13:18:00",,,,,,,,,,,0.47,,236,,,
Vector_CWB_FB_46714D,"2015-01-01 13:24:00",,,,,,,,,,,0.543,,233,,,
Vector_CWB_FB_46714D,"2015-01-01 13:30:00",,,,,,,,,,,0.479,,230,,,
Vector_CWB_FB_46714D,"2015-01-01 13:36:00",,,,,,,,,,,0.513,,236,,,
Vector_CWB_FB_46714D,"2015-01-01 13:42:00",,,,,,,,,,,0.517,,231,,,
Vector_CWB_FB_46714D,"2015-01-01 13:48:00",,,,,,,,,,,0.528,,226,,,
Vector_CWB_FB_46714D,"2015-01-01 13:54:00",,,,,,,,,,,0.444,,213,,,
Vector_CWB_FB_46714D,"2015-01-01 14:00:00",6,3.9,271,1018.7,20.2,24.2,0.92,5.1,281,7.1,0.476,,220,,,
Vector_CWB_FB_46714D,"2015-01-01 14:06:00",,,,,,,,,,,0.565,,240,,,
Vector_CWB_FB_46714D,"2015-01-01 14:12:00",,,,,,,,,,,0.504,,231,,,
Vector_CWB_FB_46714D,"2015-01-01 14:18:00",,,,,,,,,,,0.47,,223,,,
Vector_CWB_FB_46714D,"2015-01-01 14:24:00",,,,,,,,,,,0.444,,224,,,
Vector_CWB_FB_46714D,"2015-01-01 14:30:00",,,,,,,,,,,0.425,,228,,,
Vector_CWB_FB_46714D,"2015-01-01 14:36:00",,,,,,,,,,,0.432,,222,,,
Vector_CWB_FB_46714D,"2015-01-01 14:42:00",,,,,,,,,,,0.445,,235,,,
Vector_CWB_FB_46714D,"2015-01-01 14:48:00",,,,,,,,,,,0.381,,208,,,
Vector_CWB_FB_46714D,"2015-01-01 14:54:00",,,,,,,,,,,0.436,,230,,,
Vector_CWB_FB_46714D,"2015-01-01 15:00:00",5.7,3.8,269,1018.3,20.2,24.1,1.18,5,191,7.2,0.394,,239,,,
Vector_CWB_FB_46714D,"2015-01-01 15:12:00",,,,,,,,,,,0.313,,246,,,
Vector_CWB_FB_46714D,"2015-01-01 15:18:00",,,,,,,,,,,0.426,,221,,,
Vector_CWB_FB_46714D,"2015-01-01 15:24:00",,,,,,,,,,,0.384,,241,,,
Vector_CWB_FB_46714D,"2015-01-01 15:30:00",,,,,,,,,,,0.332,,242,,,
Vector_CWB_FB_46714D,"2015-01-01 15:36:00",,,,,,,,,,,0.324,,243,,,
Vector_CWB_FB_46714D,"2015-01-01 15:42:00",,,,,,,,,,,0.326,,246,,,
Vector_CWB_FB_46714D,"2015-01-01 15:48:00",,,,,,,,,,,0.228,,261,,,
Vector_CWB_FB_46714D,"2015-01-01 15:54:00",,,,,,,,,,,0.305,,257,,,
Vector_CWB_FB_46714D,"2015-01-01 16:00:00",11.8,7.7,94,1018.3,20.4,24.3,1.11,4.6,123,4.6,0.299,,266,,,
Vector_CWB_FB_46714D,"2015-01-01 16:06:00",,,,,,,,,,,0.39,,260,,,
Vector_CWB_FB_46714D,"2015-01-01 16:12:00",,,,,,,,,,,0.282,,252,,,
Vector_CWB_FB_46714D,"2015-01-01 16:18:00",,,,,,,,,,,0.243,,254,,,
Vector_CWB_FB_46714D,"2015-01-01 16:24:00",,,,,,,,,,,0.275,,250,,,
Vector_CWB_FB_46714D,"2015-01-01 16:30:00",,,,,,,,,,,0.337,,245,,,
Vector_CWB_FB_46714D,"2015-01-01 16:36:00",,,,,,,,,,,0.304,,256,,,
Vector_CWB_FB_46714D,"2015-01-01 16:42:00",,,,,,,,,,,0.264,,254,,,
Vector_CWB_FB_46714D,"2015-01-01 17:00:00",11.9,9.2,105,1018.8,20.4,24.2,1.13,4.8,270,4.7,,,,,,
Vector_CWB_FB_46714D,"2015-01-01 17:06:00",,,,,,,,,,,0.247,,238,,,
Vector_CWB_FB_46714D,"2015-01-01 17:12:00",,,,,,,,,,,0.273,,242,,,
Vector_CWB_FB_46714D,"2015-01-01 17:24:00",,,,,,,,,,,0.418,,251,,,
Vector_CWB_FB_46714D,"2015-01-01 17:36:00",,,,,,,,,,,0.383,,264,,,
Vector_CWB_FB_46714D,"2015-01-01 17:42:00",,,,,,,,,,,0.301,,228,,,
Vector_CWB_FB_46714D,"2015-01-01 17:48:00",,,,,,,,,,,0.297,,241,,,
Vector_CWB_FB_46714D,"2015-01-01 17:54:00",,,,,,,,,,,0.239,,246,,,
Vector_CWB_FB_46714D,"2015-01-01 18:00:00",10.4,7.5,99,1020,20.2,24.2,1.07,4.7,236,4.1,0.273,,251,,,
Vector_CWB_FB_46714D,"2015-01-01 18:06:00",,,,,,,,,,,0.291,,247,,,
Vector_CWB_FB_46714D,"2015-01-01 18:12:00",,,,,,,,,,,0.34,,252,,,
Vector_CWB_FB_46714D,"2015-01-01 18:18:00",,,,,,,,,,,0.435,,251,,,
Vector_CWB_FB_46714D,"2015-01-01 18:30:00",,,,,,,,,,,0.266,,253,,,
Vector_CWB_FB_46714D,"2015-01-01 18:36:00",,,,,,,,,,,0.315,,253,,,
Vector_CWB_FB_46714D,"2015-01-01 18:42:00",,,,,,,,,,,0.399,,261,,,
Vector_CWB_FB_46714D,"2015-01-01 18:48:00",,,,,,,,,,,0.346,,235,,,
Vector_CWB_FB_46714D,"2015-01-01 19:00:00",15.2,12,92,1020.2,20.1,24.2,1.05,4.7,247,4.7,0.278,,238,,,
Vector_CWB_FB_46714D,"2015-01-01 19:06:00",,,,,,,,,,,0.225,,235,,,
Vector_CWB_FB_46714D,"2015-01-01 19:12:00",,,,,,,,,,,0.247,,246,,,
Vector_CWB_FB_46714D,"2015-01-01 19:18:00",,,,,,,,,,,0.242,,246,,,
Vector_CWB_FB_46714D,"2015-01-01 19:30:00",,,,,,,,,,,0.316,,236,,,
Vector_CWB_FB_46714D,"2015-01-01 19:36:00",,,,,,,,,,,0.241,,216,,,
Vector_CWB_FB_46714D,"2015-01-01 19:42:00",,,,,,,,,,,0.25,,234,,,
Vector_CWB_FB_46714D,"2015-01-01 19:54:00",,,,,,,,,,,0.308,,222,,,
Vector_CWB_FB_46714D,"2015-01-01 20:00:00",14.4,11.5,90,1021,20.1,24.2,1,4.5,180,4.6,0.265,,226,,,
Vector_CWB_FB_46714D,"2015-01-01 20:06:00",,,,,,,,,,,0.234,,215,,,
Vector_CWB_FB_46714D,"2015-01-01 20:12:00",,,,,,,,,,,0.248,,214,,,
Vector_CWB_FB_46714D,"2015-01-01 20:24:00",,,,,,,,,,,0.251,,217,,,
Vector_CWB_FB_46714D,"2015-01-01 20:36:00",,,,,,,,,,,0.209,,199,,,
Vector_CWB_FB_46714D,"2015-01-01 20:42:00",,,,,,,,,,,0.138,,229,,,
Vector_CWB_FB_46714D,"2015-01-01 20:48:00",,,,,,,,,,,0.078,,200,,,
Vector_CWB_FB_46714D,"2015-01-01 20:54:00",,,,,,,,,,,0.167,,245,,,
Vector_CWB_FB_46714D,"2015-01-01 21:00:00",12.7,10.2,86,1021.6,20,24.2,1.04,4.9,191,8.8,0.168,,242,,,
Vector_CWB_FB_46714D,"2015-01-01 21:06:00",,,,,,,,,,,0.167,,268,,,
Vector_CWB_FB_46714D,"2015-01-01 21:12:00",,,,,,,,,,,0.152,,210,,,
Vector_CWB_FB_46714D,"2015-01-01 21:18:00",,,,,,,,,,,0.162,,256,,,
Vector_CWB_FB_46714D,"2015-01-01 21:24:00",,,,,,,,,,,0.193,,233,,,
Vector_CWB_FB_46714D,"2015-01-01 21:30:00",,,,,,,,,,,0.239,,228,,,
Vector_CWB_FB_46714D,"2015-01-01 21:36:00",,,,,,,,,,,0.117,,241,,,
Vector_CWB_FB_46714D,"2015-01-01 21:42:00",,,,,,,,,,,0.184,,237,,,
Vector_CWB_FB_46714D,"2015-01-01 21:48:00",,,,,,,,,,,0.198,,234,,,
Vector_CWB_FB_46714D,"2015-01-01 22:00:00",10.9,8.4,86,1021.8,19.7,24.2,1.02,4.8,191,8.9,0.174,,222,,,
Vector_CWB_FB_46714D,"2015-01-01 22:06:00",,,,,,,,,,,0.148,,237,,,
Vector_CWB_FB_46714D,"2015-01-01 22:12:00",,,,,,,,,,,0.166,,233,,,
Vector_CWB_FB_46714D,"2015-01-01 22:18:00",,,,,,,,,,,0.094,,202,,,
Vector_CWB_FB_46714D,"2015-01-01 22:24:00",,,,,,,,,,,0.115,,223,,,
Vector_CWB_FB_46714D,"2015-01-01 22:30:00",,,,,,,,,,,0.179,,220,,,
Vector_CWB_FB_46714D,"2015-01-01 22:36:00",,,,,,,,,,,0.192,,214,,,
Vector_CWB_FB_46714D,"2015-01-01 22:42:00",,,,,,,,,,,0.2,,221,,,
Vector_CWB_FB_46714D,"2015-01-01 22:48:00",,,,,,,,,,,0.18,,235,,,
Vector_CWB_FB_46714D,"2015-01-01 22:54:00",,,,,,,,,,,0.155,,228,,,
Vector_CWB_FB_46714D,"2015-01-01 23:00:00",11.2,8.7,80,1021.6,19.6,24.1,1.04,5,281,7.6,0.221,,239,,,
Vector_CWB_FB_46714D,"2015-01-01 23:06:00",,,,,,,,,,,0.169,,219,,,
Vector_CWB_FB_46714D,"2015-01-01 23:12:00",,,,,,,,,,,0.314,,250,,,
Vector_CWB_FB_46714D,"2015-01-01 23:18:00",,,,,,,,,,,0.187,,236,,,
Vector_CWB_FB_46714D,"2015-01-01 23:24:00",,,,,,,,,,,0.204,,231,,,
Vector_CWB_FB_46714D,"2015-01-01 23:30:00",,,,,,,,,,,0.194,,227,,,
Vector_CWB_FB_46714D,"2015-01-01 23:36:00",,,,,,,,,,,0.292,,254,,,
Vector_CWB_FB_46714D,"2015-01-01 23:42:00",,,,,,,,,,,0.217,,228,,,
Vector_CWB_FB_46714D,"2015-01-01 23:48:00",,,,,,,,,,,0.2,,210,,,
Vector_CWB_FB_46714D,"2015-01-02 00:00:00",5.9,2.8,60,1021.8,19.4,24.2,1.12,5.5,202,8.5,,,,,,
Vector_CWB_FB_46714D,"2015-01-02 00:06:00",,,,,,,,,,,0.218,,249,,,
Vector_CWB_FB_46714D,"2015-01-02 00:12:00",,,,,,,,,,,0.181,,229,,,
Vector_CWB_FB_46714D,"2015-01-02 00:18:00",,,,,,,,,,,0.236,,222,,,
Vector_CWB_FB_46714D,"2015-01-02 00:24:00",,,,,,,,,,,0.207,,204,,,
Vector_CWB_FB_46714D,"2015-01-02 00:30:00",,,,,,,,,,,0.212,,244,,,
Vector_CWB_FB_46714D,"2015-01-02 00:36:00",,,,,,,,,,,0.286,,242,,,
Vector_CWB_FB_46714D,"2015-01-02 00:42:00",,,,,,,,,,,0.225,,229,,,
Vector_CWB_FB_46714D,"2015-01-02 00:48:00",,,,,,,,,,,0.198,,224,,,
Vector_CWB_FB_46714D,"2015-01-02 00:54:00",,,,,,,,,,,0.203,,249,,,
Vector_CWB_FB_46714D,"2015-01-02 01:00:00",9.1,5.7,46,1021.5,19,24.1,1.15,5.3,225,6.8,0.149,,231,,,
Vector_CWB_FB_46714D,"2015-01-02 01:06:00",,,,,,,,,,,0.152,,262,,,
Vector_CWB_FB_46714D,"2015-01-02 01:12:00",,,,,,,,,,,0.221,,272,,,
Vector_CWB_FB_46714D,"2015-01-02 01:18:00",,,,,,,,,,,0.239,,279,,,
Vector_CWB_FB_46714D,"2015-01-02 01:24:00",,,,,,,,,,,0.166,,279,,,
Vector_CWB_FB_46714D,"2015-01-02 01:36:00",,,,,,,,,,,0.16,,273,,,
Vector_CWB_FB_46714D,"2015-01-02 01:42:00",,,,,,,,,,,0.085,,292,,,
Vector_CWB_FB_46714D,"2015-01-02 01:48:00",,,,,,,,,,,0.139,,273,,,
Vector_CWB_FB_46714D,"2015-01-02 01:54:00",,,,,,,,,,,0.227,,268,,,
Vector_CWB_FB_46714D,"2015-01-02 02:00:00",5.2,3.7,357,1020.9,18,24.2,1.12,5.4,281,8.9,0.22,,296,,,
Vector_CWB_FB_46714D,"2015-01-02 02:06:00",,,,,,,,,,,0.205,,268,,,
Vector_CWB_FB_46714D,"2015-01-02 02:12:00",,,,,,,,,,,0.193,,263,,,
Vector_CWB_FB_46714D,"2015-01-02 02:18:00",,,,,,,,,,,0.16,,257,,,
Vector_CWB_FB_46714D,"2015-01-02 02:24:00",,,,,,,,,,,0.181,,259,,,
Vector_CWB_FB_46714D,"2015-01-02 02:36:00",,,,,,,,,,,0.184,,268,,,
Vector_CWB_FB_46714D,"2015-01-02 02:42:00",,,,,,,,,,,0.161,,252,,,
Vector_CWB_FB_46714D,"2015-01-02 02:48:00",,,,,,,,,,,0.212,,248,,,
Vector_CWB_FB_46714D,"2015-01-02 02:54:00",,,,,,,,,,,0.186,,270,,,
Vector_CWB_FB_46714D,"2015-01-02 03:00:00",8.4,4.5,71,1020.5,18,24.1,1.03,5.2,225,7,0.086,,238,,,
Vector_CWB_FB_46714D,"2015-01-02 03:06:00",,,,,,,,,,,0.177,,240,,,
Vector_CWB_FB_46714D,"2015-01-02 03:12:00",,,,,,,,,,,0.104,,225,,,
Vector_CWB_FB_46714D,"2015-01-02 03:18:00",,,,,,,,,,,0.165,,285,,,
Vector_CWB_FB_46714D,"2015-01-02 03:24:00",,,,,,,,,,,0.257,,276,,,
Vector_CWB_FB_46714D,"2015-01-02 03:30:00",,,,,,,,,,,0.18,,263,,,
Vector_CWB_FB_46714D,"2015-01-02 03:36:00",,,,,,,,,,,0.233,,259,,,
Vector_CWB_FB_46714D,"2015-01-02 03:42:00",,,,,,,,,,,0.213,,265,,,
Vector_CWB_FB_46714D,"2015-01-02 03:48:00",,,,,,,,,,,0.186,,251,,,
Vector_CWB_FB_46714D,"2015-01-02 03:54:00",,,,,,,,,,,0.208,,270,,,
Vector_CWB_FB_46714D,"2015-01-02 04:00:00",5.6,4.3,31,1020.7,18.2,24.1,1.01,5.2,247,9.1,,,,,,
Vector_CWB_FB_46714D,"2015-01-02 05:00:00",,,,,,,,,,,0.112,,230,,,
Vector_CWB_FB_46714D,"2015-01-02 05:06:00",,,,,,,,,,,0.132,,190,,,
Vector_CWB_FB_46714D,"2015-01-02 05:12:00",,,,,,,,,,,0.114,,186,,,
Vector_CWB_FB_46714D,"2015-01-02 05:18:00",,,,,,,,,,,0.098,,175,,,
Vector_CWB_FB_46714D,"2015-01-02 05:24:00",,,,,,,,,,,0.093,,201,,,
Vector_CWB_FB_46714D,"2015-01-02 05:30:00",,,,,,,,,,,0.141,,149,,,
Vector_CWB_FB_46714D,"2015-01-02 05:36:00",,,,,,,,,,,0.174,,124,,,
Vector_CWB_FB_46714D,"2015-01-02 05:42:00",,,,,,,,,,,0.171,,140,,,
Vector_CWB_FB_46714D,"2015-01-02 05:48:00",,,,,,,,,,,0.124,,138,,,
Vector_CWB_FB_46714D,"2015-01-02 05:54:00",,,,,,,,,,,0.141,,133,,,
Vector_CWB_FB_46714D,"2015-01-02 06:00:00",5.8,3.8,19,1020.7,18,24.1,0.96,5.3,180,8.1,0.183,,120,,,
