測站編號,時間,陣風_風速,風速,風向,氣壓,氣溫,海面溫度,示性波高,平均週期,波向,波浪尖峰週期,流速,分層流速{深度:流速},流向,分層流向{深度:流向},流速(節),潮高
Vector_CWB_FB_46699A,"2024-01-02 00:00:00",3.7,2.5,249,,18.3,24.8,1.2,6.1,45,8.8,0.06,,312,,,
Vector_CWB_FB_46699A,"2024-01-02 01:00:00",3.9,2.7,251,,18,24.9,1.25,6.2,67,8.9,0.05,,248,,,
Vector_CWB_FB_46699A,"2024-01-02 02:00:00",3.5,2.2,250,,18,24.9,1.14,6,56,9.6,0.09,,114,,,
Vector_CWB_FB_46699A,"2024-01-02 03:00:00",3.9,2.6,244,,17.6,24.8,1.19,6.4,56,8.9,0.03,,244,,,
Vector_CWB_FB_46699A,"2024-01-02 04:00:00",4.3,3.2,242,,16.7,24.8,1.07,6.2,78,8.3,0.03,,355,,,
Vector_CWB_FB_46699A,"2024-01-02 05:00:00",4.7,3.3,242,,16.1,24.8,1.21,6.4,78,8.9,0.1,,276,,,
Vector_CWB_FB_46699A,"2024-01-02 06:00:00",4.8,3.7,243,,16,24.8,0.98,6.4,67,8.5,0.02,,315,,,
Vector_CWB_FB_46699A,"2024-01-02 07:00:00",4.5,3.5,242,,16.1,24.9,1,6.8,78,8.5,0.07,,280,,,
Vector_CWB_FB_46699A,"2024-01-02 08:00:00",3.9,3,247,,17.1,24.9,0.99,6.8,67,8.6,0.08,,243,,,
Vector_CWB_FB_46699A,"2024-01-02 09:00:00",3.5,2.5,235,,19.6,25,0.96,6.8,78,8.6,0.03,,30,,,
Vector_CWB_FB_46699A,"2024-01-02 10:00:00",2.6,1.5,117,,21.2,25,0.87,6.6,67,9.6,0.05,,235,,,
Vector_CWB_FB_46699A,"2024-01-02 11:00:00",2.6,1.7,102,,21.5,25.1,0.87,6.6,78,8.3,0.03,,62,,,
Vector_CWB_FB_46699A,"2024-01-02 12:00:00",3.5,2,75,,22.6,25.2,1.14,6.6,78,8.1,0.1,,320,,,
Vector_CWB_FB_46699A,"2024-01-02 13:00:00",4.1,2.6,81,,22.6,25.2,1.06,6.4,78,8.1,0.06,,344,,,
Vector_CWB_FB_46699A,"2024-01-02 14:00:00",3.1,1.6,79,,22,25.2,0.93,6.6,67,7.8,0.03,,97,,,
Vector_CWB_FB_46699A,"2024-01-02 15:00:00",2.1,1.2,112,,22.3,25.2,1,6.2,45,8.9,0.06,,162,,,
Vector_CWB_FB_46699A,"2024-01-02 16:00:00",,,,,22.1,25.1,0.9,6.2,45,9.8,0.07,,162,,,
Vector_CWB_FB_46699A,"2024-01-02 17:00:00",,,,,21.9,25.1,0.98,6.4,45,9.1,0.07,,178,,,
Vector_CWB_FB_46699A,"2024-01-02 18:00:00",2.6,1.9,283,,21.5,25.1,0.89,6.2,78,7.6,0.1,,198,,,
Vector_CWB_FB_46699A,"2024-01-02 19:00:00",2.9,1.8,245,,20.9,25,1,6.4,56,9.3,0.06,,164,,,
Vector_CWB_FB_46699A,"2024-01-02 20:00:00",3,2.1,242,,20.6,25,1.08,6.6,56,7.3,0.01,,228,,,
Vector_CWB_FB_46699A,"2024-01-02 21:00:00",3.8,2.8,226,,19.9,24.9,1.06,6.9,90,10.2,0.03,,73,,,
Vector_CWB_FB_46699A,"2024-01-02 22:00:00",3.7,2.8,248,,19,24.9,0.89,6.2,90,8.3,0.04,,151,,,
Vector_CWB_FB_46699A,"2024-01-02 23:00:00",4.8,3.7,240,,18.8,25,0.93,6.6,78,10.2,0.01,,17,,,
Vector_CWB_FB_46699A,"2024-01-03 00:00:00",5.2,4.1,230,,18.7,25,1.05,6.6,90,8.6,0.04,,276,,,
Vector_CWB_FB_46699A,"2024-01-03 01:00:00",4.7,3.7,237,,18.3,24.9,0.81,6.2,90,8.3,0.02,,180,,,
Vector_CWB_FB_46699A,"2024-01-03 02:00:00",5.3,3.9,241,,17.8,24.9,1,7,78,8.3,0.03,,185,,,
Vector_CWB_FB_46699A,"2024-01-03 03:00:00",5.7,4.2,242,,17.9,24.9,0.89,6.7,56,9.6,0.05,,164,,,
Vector_CWB_FB_46699A,"2024-01-03 04:00:00",5,4,242,,17.5,24.9,0.91,6.9,67,9.8,0.05,,64,,,
Vector_CWB_FB_46699A,"2024-01-03 05:00:00",5.1,4,240,,17.6,24.9,0.74,6.1,67,8.1,0.01,,3,,,
Vector_CWB_FB_46699A,"2024-01-03 06:00:00",4.6,3.7,236,,17.8,24.9,0.72,6.3,78,7.6,0.07,,333,,,
Vector_CWB_FB_46699A,"2024-01-03 07:00:00",4.8,3.6,229,,17.9,24.9,0.82,6.7,78,9.8,0.05,,336,,,
Vector_CWB_FB_46699A,"2024-01-03 08:00:00",4,3,230,,18.7,24.9,0.82,6.6,78,8.5,0.03,,218,,,
Vector_CWB_FB_46699A,"2024-01-03 09:00:00",4.4,3,250,,19.9,24.8,0.82,7.3,45,10.4,0.04,,149,,,
Vector_CWB_FB_46699A,"2024-01-03 10:00:00",3,1.8,1,,22.1,24.8,0.8,6.6,56,8.1,0.07,,138,,,
Vector_CWB_FB_46699A,"2024-01-03 11:00:00",,,,,,,,,,,0.06,,240,,,
Vector_CWB_FB_46699A,"2024-01-03 12:00:00",11.6,9.2,59,,22.2,24.8,1.26,4.8,78,7.4,0.1,,272,,,
Vector_CWB_FB_46699A,"2024-01-03 13:00:00",14.6,12,52,,20.9,24.8,1.87,5.1,56,7.2,0.2,,252,,,
Vector_CWB_FB_46699A,"2024-01-03 14:00:00",16.7,13.7,51,,20.1,24.8,2.09,5.3,45,6.2,0.18,,304,,,
Vector_CWB_FB_46699A,"2024-01-03 15:00:00",17.5,13.7,49,,19.5,24.7,2.67,5.6,45,8.6,0.09,,339,,,
Vector_CWB_FB_46699A,"2024-01-03 16:00:00",16.9,13.2,44,,19.2,24.7,2.37,5.7,22,7.5,0.12,,199,,,
Vector_CWB_FB_46699A,"2024-01-03 17:00:00",16.2,12.6,47,,18.9,24.7,2.52,5.8,33,8.5,0.12,,188,,,
Vector_CWB_FB_46699A,"2024-01-03 18:00:00",16.3,12.9,47,,18.6,24.6,2.53,5.8,33,8.8,0.22,,152,,,
Vector_CWB_FB_46699A,"2024-01-03 19:00:00",16,12.4,49,,18.8,24.6,2.49,5.8,33,7.5,0.24,,176,,,
Vector_CWB_FB_46699A,"2024-01-03 20:00:00",14.3,11.1,47,,18.7,24.6,2.41,5.7,33,6.5,0.3,,132,,,
Vector_CWB_FB_46699A,"2024-01-03 21:00:00",16.1,11.7,45,,18.4,24.6,,,,,0.3,,202,,,
Vector_CWB_FB_46699A,"2024-01-03 22:00:00",14.1,11.3,42,,18.4,24.6,2.52,5.8,45,8.6,0.29,,160,,,
Vector_CWB_FB_46699A,"2024-01-03 23:00:00",16.5,12.7,41,,18.2,24.6,2.25,5.5,33,8.6,0.27,,155,,,
Vector_CWB_FB_46699A,"2024-01-04 00:00:00",14.8,10.6,34,,18.5,24.6,2.33,5.6,22,8.2,0.22,,92,,,
Vector_CWB_FB_46699A,"2024-01-04 01:00:00",15.7,12.3,40,,18,24.6,,,,,0.12,,182,,,
Vector_CWB_FB_46699A,"2024-01-04 02:00:00",13.4,11,43,,18.5,24.5,1.92,5.4,45,9.6,0.16,,152,,,
Vector_CWB_FB_46699A,"2024-01-04 03:00:00",14.4,10.5,44,,18.1,24.6,1.73,5.3,22,10.4,0.2,,99,,,
Vector_CWB_FB_46699A,"2024-01-04 04:00:00",15.8,9.2,35,,18.2,24.6,1.55,5,56,7.6,0.12,,135,,,
Vector_CWB_FB_46699A,"2024-01-04 05:00:00",11.8,8.2,36,,17.9,24.5,1.47,5.5,45,7.2,0.09,,85,,,
Vector_CWB_FB_46699A,"2024-01-04 06:00:00",6.1,3.5,323,,17.4,24.4,1.44,5.8,33,9.8,0.09,,164,,,
Vector_CWB_FB_46699A,"2024-01-04 07:00:00",7.5,4.6,15,,17.9,24.5,1.34,5.9,45,10.8,0.08,,58,,,
Vector_CWB_FB_46699A,"2024-01-04 08:00:00",4.4,2.6,305,,17.7,24.5,1.34,6.3,45,9.6,0.05,,115,,,
Vector_CWB_FB_46699A,"2024-01-04 09:00:00",3.6,2.3,334,,18.1,24.6,1.13,6,45,9.4,0.01,,16,,,
Vector_CWB_FB_46699A,"2024-01-04 10:00:00",5.5,3.1,358,,18.4,24.7,1.15,6.2,56,10.2,0.07,,73,,,
Vector_CWB_FB_46699A,"2024-01-04 11:00:00",4.8,2.9,357,,18.6,24.7,1.23,6.7,56,8.9,0.04,,3,,,
Vector_CWB_FB_46699A,"2024-01-04 12:00:00",5.1,3,16,,19,24.8,1.21,6.3,67,10.2,0.04,,15,,,
Vector_CWB_FB_46699A,"2024-01-04 13:00:00",6.4,4.5,48,,19.1,24.7,1.14,6.4,67,9.1,0.09,,265,,,
Vector_CWB_FB_46699A,"2024-01-04 14:00:00",7.2,4.7,38,,19.1,24.6,1.02,5.6,56,8.3,0.01,,289,,,
Vector_CWB_FB_46699A,"2024-01-04 15:00:00",6.5,4.2,25,,19,24.6,1.16,6.1,56,8.6,0.1,,179,,,
Vector_CWB_FB_46699A,"2024-01-04 16:00:00",4.5,2.6,325,,18.5,24.5,1,5.8,33,8.6,0.11,,130,,,
Vector_CWB_FB_46699A,"2024-01-04 17:00:00",4.1,3,294,,18.7,24.5,1.1,6.2,45,9.3,0.09,,169,,,
Vector_CWB_FB_46699A,"2024-01-04 18:00:00",3,2.2,276,,18.5,24.6,0.86,5.8,45,9.4,0.09,,173,,,
Vector_CWB_FB_46699A,"2024-01-04 19:00:00",2.8,1.8,247,,18.3,24.6,1.02,6.7,45,8.9,0.14,,158,,,
Vector_CWB_FB_46699A,"2024-01-04 20:00:00",3.9,2.7,250,,18,24.5,1.01,6.7,56,9.1,0.04,,127,,,
Vector_CWB_FB_46699A,"2024-01-04 21:00:00",3.7,2.7,235,,17.9,24.5,1.02,6.6,67,8.6,0.05,,305,,,
Vector_CWB_FB_46699A,"2024-01-04 22:00:00",3.4,2.2,243,,18,24.6,0.99,6.6,56,8.3,0.02,,233,,,
Vector_CWB_FB_46699A,"2024-01-04 23:00:00",4.4,3.2,226,,17.8,24.6,0.97,6.6,90,8.8,0.01,,298,,,
Vector_CWB_FB_46699A,"2024-01-05 00:00:00",4.1,3,255,,17.3,24.5,0.89,6.6,67,8.6,0.04,,353,,,
Vector_CWB_FB_46699A,"2024-01-05 01:00:00",3.5,2.5,246,,17.2,24.5,0.88,6.3,78,8,0.06,,294,,,
Vector_CWB_FB_46699A,"2024-01-05 02:00:00",4.2,3,241,,17.3,24.6,0.89,6.1,67,7.8,0.06,,287,,,
Vector_CWB_FB_46699A,"2024-01-05 03:00:00",4.2,2.5,226,,17.3,24.6,0.92,6.5,78,8.8,0.06,,290,,,
Vector_CWB_FB_46699A,"2024-01-05 04:00:00",4.5,3.4,239,,16.9,24.5,0.74,6.6,78,9.1,0.01,,175,,,
Vector_CWB_FB_46699A,"2024-01-05 05:00:00",3.7,2.5,244,,16.3,24.4,0.79,6.7,56,10,0.06,,74,,,
Vector_CWB_FB_46699A,"2024-01-05 06:00:00",5,3.8,240,,16.2,24.4,0.75,6.6,45,8.6,0.05,,87,,,
Vector_CWB_FB_46699A,"2024-01-05 07:00:00",5.3,4.2,230,,17,24.3,0.72,6.3,33,8.9,0.03,,172,,,
Vector_CWB_FB_46699A,"2024-01-05 08:00:00",4.1,3.1,239,,17.3,24.4,0.84,6.8,45,8,0.04,,130,,,
Vector_CWB_FB_46699A,"2024-01-05 09:00:00",3.9,2.9,231,,19.3,24.5,0.73,6.6,78,8.8,0.03,,290,,,
Vector_CWB_FB_46699A,"2024-01-05 10:00:00",,,,,21.4,24.6,0.71,6.5,78,8.9,0.01,,158,,,
Vector_CWB_FB_46699A,"2024-01-05 11:00:00",3.3,1.5,87,,22.6,24.7,0.78,6.7,78,6.9,0.01,,122,,,
Vector_CWB_FB_46699A,"2024-01-05 12:00:00",5,3.4,144,,23.1,24.8,0.98,7.1,78,8.6,0.02,,104,,,
Vector_CWB_FB_46699A,"2024-01-05 13:00:00",4.9,3.7,133,,22.7,24.7,0.8,6.6,78,8.5,0.04,,297,,,
Vector_CWB_FB_46699A,"2024-01-05 14:00:00",3.9,2.5,124,,22.6,24.8,0.8,6.5,78,8.2,0.09,,313,,,
Vector_CWB_FB_46699A,"2024-01-05 15:00:00",2.7,1.6,107,,22.7,24.7,0.92,7,78,8.2,0.03,,343,,,
Vector_CWB_FB_46699A,"2024-01-05 16:00:00",3.1,2,174,,22.3,24.6,0.76,6.2,78,9.8,0.04,,93,,,
Vector_CWB_FB_46699A,"2024-01-05 17:00:00",,,,,22.1,24.7,0.84,6.2,33,10,0.03,,106,,,
Vector_CWB_FB_46699A,"2024-01-05 18:00:00",3,2.1,256,,19.9,24.5,0.86,6.4,45,8.3,0.06,,115,,,
Vector_CWB_FB_46699A,"2024-01-05 19:00:00",3.5,2.7,244,,19.4,24.5,0.66,5.7,56,8.5,0.06,,162,,,
Vector_CWB_FB_46699A,"2024-01-05 20:00:00",4.1,3.2,242,,18.9,24.5,0.72,6.2,45,8.8,0.05,,307,,,
Vector_CWB_FB_46699A,"2024-01-05 21:00:00",3.1,2.2,251,,18.7,24.6,0.69,6.4,45,9.4,0.01,,277,,,
Vector_CWB_FB_46699A,"2024-01-05 22:00:00",4,3.3,243,,18.1,24.5,0.66,6.2,67,8.8,0.05,,249,,,
Vector_CWB_FB_46699A,"2024-01-05 23:00:00",4.1,3.1,236,,18.1,24.5,0.7,6.5,67,8.3,0.02,,260,,,
Vector_CWB_FB_46699A,"2024-01-06 00:00:00",4.3,3.5,245,,17.9,24.5,0.74,6.5,67,8.3,0.02,,118,,,
Vector_CWB_FB_46699A,"2024-01-06 01:00:00",4.3,3.1,231,,18.1,24.5,0.71,6.6,56,8,0.06,,182,,,
Vector_CWB_FB_46699A,"2024-01-06 02:00:00",4.4,3,236,,17.4,24.6,0.7,6.8,90,8.1,0.02,,195,,,
Vector_CWB_FB_46699A,"2024-01-06 03:00:00",4.1,3.2,242,,16.6,24.5,0.64,6.5,78,9.8,0.03,,289,,,
Vector_CWB_FB_46699A,"2024-01-06 04:00:00",4.3,3.1,238,,17.4,24.5,0.69,6.4,225,7.4,0.02,,32,,,
Vector_CWB_FB_46699A,"2024-01-06 05:00:00",5,3.3,248,,16.4,24.5,0.61,6.5,258,8.1,0.02,,222,,,
Vector_CWB_FB_46699A,"2024-01-06 06:00:00",4.6,3.5,246,,15.9,24.5,0.54,6.4,236,8.3,0.04,,164,,,
Vector_CWB_FB_46699A,"2024-01-06 07:00:00",4.5,3.6,243,,16.1,24.4,0.65,6.5,236,8.2,0.09,,123,,,
Vector_CWB_FB_46699A,"2024-01-06 08:00:00",5,3.9,236,,17.4,24.4,0.62,6.5,67,8.1,0.02,,137,,,
Vector_CWB_FB_46699A,"2024-01-06 09:00:00",4.8,3.4,234,,19.5,24.5,0.58,6.3,56,8.3,0.03,,146,,,
Vector_CWB_FB_46699A,"2024-01-06 10:00:00",,,,,22,24.6,0.6,6.6,56,7.5,0.03,,121,,,
Vector_CWB_FB_46699A,"2024-01-06 11:00:00",2.6,1.9,48,,22.4,24.7,0.66,6.5,78,8,0.04,,309,,,
Vector_CWB_FB_46699A,"2024-01-06 12:00:00",3.4,2.5,66,,22.5,24.7,0.61,6.4,67,7.3,0.06,,94,,,
Vector_CWB_FB_46699A,"2024-01-06 13:00:00",4.4,3.1,82,,22.3,24.8,0.63,6.3,67,7.2,,,104,,,
Vector_CWB_FB_46699A,"2024-01-06 14:00:00",3.5,2.2,69,,22.7,24.9,0.57,5.8,90,6.5,0.03,,30,,,
Vector_CWB_FB_46699A,"2024-01-06 15:00:00",4.9,3.9,53,,22.2,24.8,0.55,5.5,90,7.3,0.04,,329,,,
Vector_CWB_FB_46699A,"2024-01-06 16:00:00",5.9,4.4,60,,22.1,24.9,0.64,5.4,67,5.2,0.04,,187,,,
Vector_CWB_FB_46699A,"2024-01-06 17:00:00",8.1,6.5,48,,21.8,24.9,0.65,5.1,56,5.5,0.05,,101,,,
Vector_CWB_FB_46699A,"2024-01-06 18:00:00",7.9,5.9,37,,22,24.7,0.71,4.5,67,7,0.13,,75,,,
Vector_CWB_FB_46699A,"2024-01-06 19:00:00",7,5.2,38,,21.9,24.6,0.76,4.8,67,4.8,0.11,,111,,,
Vector_CWB_FB_46699A,"2024-01-06 20:00:00",6.7,5,35,,21.8,24.5,0.81,5,45,7.1,0.07,,170,,,
Vector_CWB_FB_46699A,"2024-01-06 21:00:00",6.8,4.3,35,,21.5,24.5,1.08,5.3,33,6.4,0.03,,120,,,
Vector_CWB_FB_46699A,"2024-01-06 22:00:00",9,6.4,44,,21.5,24.4,0.9,4.9,45,6.4,0.08,,211,,,
Vector_CWB_FB_46699A,"2024-01-06 23:00:00",8.3,6.6,36,,21.3,24.5,1.02,5.1,56,7.3,0.1,,184,,,
Vector_CWB_FB_46699A,"2024-01-07 00:00:00",9.5,7.6,24,,21.1,24.6,0.99,4.9,33,6.7,0.06,,154,,,
Vector_CWB_FB_46699A,"2024-01-07 01:00:00",6.4,3.6,358,,20.6,24.6,0.99,4.9,45,6.4,0.05,,153,,,
Vector_CWB_FB_46699A,"2024-01-07 02:00:00",9.5,5.5,7,,20.8,24.5,1.09,4.9,33,6,0.08,,111,,,
Vector_CWB_FB_46699A,"2024-01-07 03:00:00",10.1,7.5,26,,20.7,24.5,1.23,4.7,45,6.4,0.05,,230,,,
Vector_CWB_FB_46699A,"2024-01-07 04:00:00",11.8,9.1,32,,21,24.5,1.33,4.8,45,6.7,0.11,,32,,,
Vector_CWB_FB_46699A,"2024-01-07 05:00:00",7,4.7,16,,20.7,24.5,1.29,5.1,45,6.8,0.03,,237,,,
Vector_CWB_FB_46699A,"2024-01-07 06:00:00",10.2,4.4,342,,20.8,24.3,1.13,5.3,45,7.1,0.03,,163,,,
Vector_CWB_FB_46699A,"2024-01-07 07:00:00",12.3,9.6,38,,20.9,24.3,1.37,4.8,45,7.4,0.14,,92,,,
Vector_CWB_FB_46699A,"2024-01-07 08:00:00",13.8,11,40,,20.7,24.2,1.39,5,33,7.2,0.25,,182,,,
Vector_CWB_FB_46699A,"2024-01-07 09:00:00",13.6,10.8,35,,20.5,23.9,1.44,5.1,33,7.1,0.23,,180,,,
Vector_CWB_FB_46699A,"2024-01-07 10:00:00",12.7,10.2,42,,20.4,23.9,1.41,4.9,56,7.5,0.15,,118,,,
Vector_CWB_FB_46699A,"2024-01-07 11:00:00",12.5,10.4,42,,20.2,24,1.58,5.4,56,7.8,0.24,,150,,,
Vector_CWB_FB_46699A,"2024-01-07 12:00:00",12.4,10,37,,20.3,24,1.65,5.3,45,7.3,0.16,,149,,,
Vector_CWB_FB_46699A,"2024-01-07 13:00:00",12.1,9.9,43,,20.2,24,1.44,4.9,45,7.7,0.16,,117,,,
Vector_CWB_FB_46699A,"2024-01-07 14:00:00",12,9.9,42,,20,24,1.76,5.3,45,7.5,0.12,,32,,,
Vector_CWB_FB_46699A,"2024-01-07 15:00:00",12,8.9,33,,19.8,24,1.67,5.5,56,7.7,0.06,,224,,,
Vector_CWB_FB_46699A,"2024-01-07 16:00:00",9.8,8,38,,19.9,24,1.3,4.9,45,7.6,0.05,,24,,,
Vector_CWB_FB_46699A,"2024-01-07 17:00:00",9.8,7.7,34,,20,24.1,1.22,5.1,56,6.9,0.08,,346,,,
Vector_CWB_FB_46699A,"2024-01-07 18:00:00",9.6,7,24,,20,24.1,1.47,4.8,56,6.5,0.15,,137,,,
Vector_CWB_FB_46699A,"2024-01-07 19:00:00",9.2,7,38,,20.1,24.2,1.38,5.1,45,7,0.25,,131,,,
Vector_CWB_FB_46699A,"2024-01-07 20:00:00",5.7,2.3,325,,19.7,24.1,1.19,5.2,56,6.9,0.21,,171,,,
Vector_CWB_FB_46699A,"2024-01-07 21:00:00",5.7,3.9,349,,19.4,24.1,1.14,5.2,56,6.2,0.18,,187,,,
Vector_CWB_FB_46699A,"2024-01-07 22:00:00",5.4,3.8,290,,18.4,24.1,1.21,5.4,45,8.2,0.03,,167,,,
Vector_CWB_FB_46699A,"2024-01-07 23:00:00",4.6,2.7,337,,18.4,24,1.1,5.4,56,6.4,0.05,,40,,,
Vector_CWB_FB_46699A,"2024-01-08 00:00:00",5.1,3.7,319,,18.6,24.1,1.11,5.6,56,7.3,0.08,,229,,,
Vector_CWB_FB_46699A,"2024-01-08 01:00:00",5.7,3.7,8,,18.9,24.2,1.08,5.8,67,6.9,0.04,,239,,,
Vector_CWB_FB_46699A,"2024-01-08 02:00:00",6.1,3.9,358,,19.2,24.1,1.19,6.1,56,7,0.09,,277,,,
Vector_CWB_FB_46699A,"2024-01-08 03:00:00",9.2,7.2,36,,18.5,24.1,1.18,5.4,56,7,0.02,,357,,,
Vector_CWB_FB_46699A,"2024-01-08 04:00:00",7.8,5.5,9,,18.4,24.1,1.1,5.6,67,7.7,0.14,,280,,,
Vector_CWB_FB_46699A,"2024-01-08 05:00:00",3.7,2.7,292,,18,24.1,1.1,6,67,7.6,0.12,,348,,,
Vector_CWB_FB_46699A,"2024-01-08 06:00:00",2.9,1.8,267,,17.8,23.9,1.02,6.1,67,7.8,0.07,,337,,,
Vector_CWB_FB_46699A,"2024-01-08 07:00:00",4.6,2.2,258,,17.7,24,0.79,5.5,78,8,0.09,,214,,,
Vector_CWB_FB_46699A,"2024-01-08 08:00:00",4.2,3.1,237,,17.6,23.9,0.88,5.9,33,8.3,0.09,,131,,,
Vector_CWB_FB_46699A,"2024-01-08 09:00:00",,,,,19.2,24,0.87,5.9,45,8.5,0.04,,162,,,
Vector_CWB_FB_46699A,"2024-01-08 10:00:00",2.5,1.6,359,,20.3,24.1,0.95,6,33,7.5,0.07,,128,,,
Vector_CWB_FB_46699A,"2024-01-08 11:00:00",2.8,1.6,29,,20.6,24.1,1.09,6.1,45,7.6,0.08,,172,,,
Vector_CWB_FB_46699A,"2024-01-08 12:00:00",3.7,2.5,49,,20.9,24.2,1.16,6,45,7.5,0.16,,151,,,
Vector_CWB_FB_46699A,"2024-01-08 13:00:00",4.6,3,44,,20.8,24.3,1.2,6.1,45,7.8,0.05,,201,,,
Vector_CWB_FB_46699A,"2024-01-08 14:00:00",4.8,2.6,42,,20.8,24.4,1.36,6.6,45,7.5,0.08,,257,,,
Vector_CWB_FB_46699A,"2024-01-08 15:00:00",3.7,2.6,11,,21,24.4,1.01,6,56,7.3,0.01,,246,,,
Vector_CWB_FB_46699A,"2024-01-08 16:00:00",4.7,2.9,26,,21.1,24.3,1.16,6.3,67,7.5,0.05,,244,,,
Vector_CWB_FB_46699A,"2024-01-08 17:00:00",4,2.7,27,,21,24.3,1.01,5.7,67,7.4,0.14,,271,,,
Vector_CWB_FB_46699A,"2024-01-08 18:00:00",4.2,2.9,41,,21.2,24.2,1.21,6.1,56,7.7,0.04,,43,,,
Vector_CWB_FB_46699A,"2024-01-08 19:00:00",2.8,1.9,309,,20.8,24.1,1.09,6,56,7.7,0.05,,205,,,
Vector_CWB_FB_46699A,"2024-01-08 20:00:00",3.9,2.4,261,,19.8,24.1,1.02,5.9,67,8.1,0.07,,268,,,
Vector_CWB_FB_46699A,"2024-01-08 21:00:00",3.6,2.5,245,,19,24.1,1.09,6.1,56,8,0.06,,299,,,
Vector_CWB_FB_46699A,"2024-01-08 22:00:00",3.9,2.7,248,,18.6,24,1.1,6,45,7.8,0.03,,61,,,
Vector_CWB_FB_46699A,"2024-01-08 23:00:00",3.7,2.7,237,,18.4,24.1,1.03,6,90,7.2,0.08,,120,,,
Vector_CWB_FB_46699A,"2024-01-09 00:00:00",4.3,3.4,240,,17.9,24,1.03,6.2,45,8.1,0.04,,94,,,
