測站編號,時間,陣風_風速,風速,風向,氣壓,氣溫,海面溫度,示性波高,平均週期,波向,波浪尖峰週期,流速,分層流速{深度:流速},流向,分層流向{深度:流向},流速(節),潮高
Vector_CWB_FB_46757B,"2013-01-02 00:00:00",4.5,3.5,91,1019,15.5,19.6,0.62,4.4,11,5.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 01:00:00",2.3,1.7,72,1018.8,15.5,19.6,0.58,4.5,22,5.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 02:00:00",,,,1018.7,15.8,19.6,0.58,4.7,11,5.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 03:00:00",,,,1018.2,15.9,19.5,0.57,4.8,22,5.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 04:00:00",,,,1018.6,15.9,19.4,0.56,4.8,337,5.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 05:00:00",2.1,1.5,219,1019.1,15.9,19.3,0.59,4.9,,5.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 06:00:00",2.7,2,176,1019.8,16,19.4,0.5,4.7,,6.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 07:00:00",3,2.3,158,1020.5,16.3,19.4,0.54,4.6,337,4.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 08:00:00",1.9,1.4,113,1021,16.2,19.3,0.63,4.7,348,5.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 09:00:00",,,,1021.6,16.5,19.2,0.84,5,326,5.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 10:00:00",,,,1021.9,17,19.6,1.04,5.2,337,6.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 11:00:00",2.4,1.3,160,1021.5,17.3,19.6,1.15,5.1,348,6,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 12:00:00",,,,1021.1,17.6,19.8,1.28,5.1,,6.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 13:00:00",2.3,1.4,78,1020.1,18.3,20,1.42,5.3,,6,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 14:00:00",8,5.7,23,1019.2,18.4,19.8,1.56,5.3,348,6.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 15:00:00",10.2,8.3,23,1019.2,18.1,19.7,1.52,5,,6.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 16:00:00",9.4,7.4,33,1020.2,18.1,19.7,1.88,5.3,348,7.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 17:00:00",10.1,8.1,40,1020.6,18.1,19.7,1.65,5.2,,5.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 18:00:00",11.8,9.4,38,1020.9,17.9,19.7,1.49,5.1,348,6.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 19:00:00",12.2,10,40,1021.6,17.9,19.7,1.78,5.4,11,7.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 20:00:00",12.3,10,44,1022.2,18,19.7,1.59,5.1,11,7.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 21:00:00",13.8,11.2,43,1022.3,17.8,19.8,1.7,4.9,22,6.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 22:00:00",16,13,40,1022.5,17.2,19.7,2.16,5.3,11,7,,,,,,
Vector_CWB_FB_46757B,"2013-01-02 23:00:00",17.4,14.3,37,1022.6,16.4,19.7,2.87,5.9,11,7.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 00:00:00",17.9,14.8,39,1022.8,16.4,19.6,2.86,5.9,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 01:00:00",16.4,12.9,43,1023.3,16.5,19.6,2.7,6,11,9.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 02:00:00",18.6,13.8,43,1023.1,16.5,19.6,3.14,6.4,11,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 03:00:00",18,13.9,45,1023,16.2,19.6,2.86,6.3,11,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 04:00:00",17.6,13.9,44,1022.9,16.1,19.5,3.15,6.8,11,10.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 05:00:00",18.7,14.4,43,1023.2,16.2,19.5,3.03,6.5,22,10.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 06:00:00",17.5,13.9,45,1023.5,15.7,19.5,3.33,7,11,9.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 07:00:00",19.8,15.7,44,1022.7,15.1,19.5,4.36,8.3,11,10.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 08:00:00",19.2,15.6,41,1022.8,15.5,19.4,3.62,7,11,10.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 09:00:00",18.5,14.8,40,1024.7,15.4,19.3,3.43,7.2,11,10.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 10:00:00",19.4,15,48,1024.1,15,19.4,3.83,7,11,10.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 11:00:00",18.1,14.8,44,1024.3,14.9,19.4,2.98,6.1,11,11.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 12:00:00",21.7,16.8,42,1022.5,14.3,19.4,,,,,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 13:00:00",20.4,16.3,44,1021.8,14.1,19.4,3.51,6.4,11,9.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 14:00:00",17.4,14.3,43,1022.4,14.3,19.2,3.34,6.3,11,7.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 15:00:00",19.4,15.9,45,1022.1,14.1,19.2,3.68,6.7,11,9.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 16:00:00",17.4,14.2,47,1022.3,14.6,19.2,2.83,5.9,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 17:00:00",20.7,16.7,45,1021.6,14.3,19.2,3.28,6.4,11,11.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 18:00:00",20.4,16,44,1022.5,13.3,19.2,3.08,6.4,11,10.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 19:00:00",19.2,15,46,1023.5,14.2,19.1,3.6,6.8,22,8.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 20:00:00",20.5,15.7,43,1023.9,13.4,19.4,3.14,6.4,11,10.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 21:00:00",18,14.7,48,1024.3,14.5,19.4,,,,,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 22:00:00",18.8,14.7,47,1023.3,13.3,19.4,,,,,,,,,,
Vector_CWB_FB_46757B,"2013-01-03 23:00:00",18.4,14.8,45,1023.5,14.1,19.5,2.69,6,11,8.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 00:00:00",17.4,13.9,49,1022.7,14.2,19.5,2.69,5.8,11,7.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 01:00:00",17.5,13.7,45,1022,14.1,19.4,2.48,5.7,11,7.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 02:00:00",18,14.6,44,1022.3,14.5,19.5,2.6,5.8,,9.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 03:00:00",17.6,14.3,41,1022.1,14.4,19.5,2.56,6,11,9.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 04:00:00",17.5,13.6,48,1021.8,14.3,19.5,2.93,6,11,8,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 05:00:00",18.1,14.5,44,1020.8,13.8,19.5,2.93,6.1,11,7.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 06:00:00",17.9,14.1,44,1020.2,14.7,19.5,2.75,6.1,,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 07:00:00",15.8,12.2,49,1020.4,14.9,19.5,2.47,6.1,11,6.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 08:00:00",14.5,10.8,49,1020.3,15.2,19.5,2.39,6,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 09:00:00",14.6,11.4,47,1021,15.1,19.5,2.62,6,11,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 10:00:00",15,11.9,43,1020.8,16.1,19.6,2.52,5.8,11,9.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 11:00:00",16.2,12.9,39,1019.9,16.2,19.2,3.13,6.1,11,7.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 12:00:00",13.9,10.9,36,1018.4,16.7,19.2,2.49,5.8,11,9.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 13:00:00",14.3,11.9,28,1017.4,17.1,19.6,2.46,6.1,11,7.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 14:00:00",16.5,13.5,30,1016.4,16.7,19.7,2.34,5.5,11,9.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 15:00:00",16.5,13.1,33,1016.4,16.4,19.7,2.6,5.8,11,6.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 16:00:00",13.5,10.8,42,1016.5,16.5,19.7,2.43,5.8,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 17:00:00",12.4,10.1,37,1016.5,16.6,19.6,2.28,5.7,,7.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 18:00:00",11.1,9.1,39,1016.7,16.7,19.7,2.22,5.9,,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 19:00:00",12.3,10,38,1016.9,16.8,19.7,2.25,6,,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 20:00:00",13.5,10.5,38,1017.9,17.1,19.6,2.28,5.9,,7.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 21:00:00",14.6,11.1,42,1018,17.2,19.7,2.02,5.6,11,7.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 22:00:00",13,10.6,39,1017.7,17.2,19.6,1.95,5.7,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-04 23:00:00",10.5,8.1,52,1017.8,16.9,19.6,2.05,5.7,,9.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 00:00:00",12.8,10.1,30,1017.4,16.8,19.5,2.05,5.4,11,7.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 01:00:00",12.7,9.7,38,1017.4,16.7,19.8,1.98,5.6,11,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 02:00:00",12.6,10.3,33,1017.3,16.7,19.9,1.8,5.2,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 03:00:00",12.6,10.2,17,1017.3,16.2,19.9,1.97,5.2,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 04:00:00",11.7,9.7,19,1017.8,15.9,19.9,1.95,5.5,11,6.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 05:00:00",12.8,10.3,27,1018.3,16.1,19.9,1.85,5.2,348,6.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 06:00:00",13,10.6,19,1018.6,15.6,19.8,2.2,5.7,,6.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 07:00:00",15,11.4,23,1019.2,15.1,19.4,2.51,5.9,,6.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 08:00:00",12.7,10.2,32,1019.7,15.8,19.5,2.48,5.9,,9.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 09:00:00",11.1,8.8,50,1020.3,16,19.4,2.36,6,,7.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 10:00:00",12.3,9.6,44,1019.7,16.3,19.4,1.91,5.4,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 11:00:00",12.4,9.6,41,1018.7,16.5,19.3,1.91,5.4,11,9.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 12:00:00",13.2,10.6,41,1017.2,16.8,19.2,1.98,5.5,11,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 13:00:00",14.6,11.3,38,1016.6,16.8,19.9,2.03,5.5,11,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 14:00:00",14.5,12,36,1016.3,16.3,19.9,1.77,4.9,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 15:00:00",14.6,11.7,40,1016.2,16.4,19.8,1.89,5.1,11,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 16:00:00",14.4,12.1,42,1016.7,16.3,19.9,1.88,5.2,11,8.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 17:00:00",14.6,11.8,42,1017,16.6,19.8,2.13,5.6,11,6.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 18:00:00",15.9,12.4,41,1017.5,16.4,19.8,2.47,6,,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 19:00:00",14.7,11.3,45,1017.4,16.4,19.8,1.98,5.7,11,7.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 20:00:00",12.9,10.8,47,1017.5,16.7,19.8,1.91,5.6,11,7.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 21:00:00",13.8,11.4,39,1017.1,17.1,19.8,1.86,5.6,11,7.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 22:00:00",13.9,11,41,1017,17.5,19.8,2.14,5.6,11,7.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-05 23:00:00",12.6,10.1,41,1017.5,17.4,19.8,1.9,5.6,11,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 00:00:00",10.7,7.6,52,1017.5,17.6,19.8,1.64,5.3,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 01:00:00",9.7,7.8,46,1017.5,17.3,19.5,2.16,5.8,11,8.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 02:00:00",8.3,6.5,48,1016.9,17.2,19.4,1.84,5.5,11,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 03:00:00",10.5,9,41,1016.9,17.4,19.2,1.89,5.6,11,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 04:00:00",11,8.6,42,1017,17.6,19.5,1.77,5.3,11,7,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 05:00:00",9.8,7.8,44,1017.5,17.7,19.6,1.86,5.7,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 06:00:00",8.8,6.6,43,1017.7,17.6,19.5,1.71,5.8,11,8,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 07:00:00",7.7,6.2,49,1018.2,17.7,19.5,1.5,5.5,11,6.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 08:00:00",9.2,7.3,36,1018.7,18,19.7,1.47,5.4,,5.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 09:00:00",9.5,7.8,32,1019.4,18.4,19.8,1.71,5.6,348,7.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 10:00:00",9.9,8.1,24,1019.5,18.4,19.8,1.65,5.2,,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 11:00:00",10.5,8,22,1018.7,18.5,19.8,1.6,5.1,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 12:00:00",12.9,10.4,26,1017.6,17.6,19.8,1.88,5.3,,7.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 13:00:00",14.6,11.4,31,1016.9,17.2,19.7,1.89,5.1,11,7.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 14:00:00",14.2,11.5,37,1016.4,17,19.6,1.97,5.4,11,7.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 15:00:00",13.5,10.5,42,1015.9,17,19.5,1.84,5.2,11,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 16:00:00",14.3,11.1,39,1016,16.9,19.6,2.05,5.3,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 17:00:00",13.4,11.3,40,1016.4,17.2,19.6,2.15,5.7,11,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 18:00:00",13.8,11.2,37,1016.7,17.4,19.6,1.97,5.8,11,8.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 19:00:00",13.5,10.6,34,1017.1,17.5,19.6,1.91,5.5,11,6.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 20:00:00",13,10.1,35,1017.9,17.5,19.6,1.87,5.4,,6.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 21:00:00",12.7,10.1,38,1018.1,17.6,19.6,1.97,5.6,,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 22:00:00",12.3,9.8,37,1018.1,17.5,19.7,2.34,6.2,11,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-06 23:00:00",12.5,9.8,34,1018.3,17.5,19.7,2.12,6,,8.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 00:00:00",10.8,8.9,32,1017.7,17.8,19.7,1.88,5.5,11,6.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 01:00:00",11.4,9.4,27,1017.5,17.7,19.7,2.03,5.6,,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 02:00:00",11.7,9.7,41,1017.2,17.8,19.7,2.07,5.4,,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 03:00:00",10.4,8.1,40,1017.6,17.7,19.7,2.01,5.9,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 04:00:00",11.1,9.1,37,1017.7,17.8,19.6,2.1,5.6,11,8.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 05:00:00",13,10,34,1017.8,17.5,19.6,1.91,5.4,11,9.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 06:00:00",12.4,9.5,38,1018,17.2,19.5,1.98,5.7,11,9.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 07:00:00",12.3,10.4,32,1018.5,17.1,19.5,1.92,5.9,11,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 08:00:00",12.8,10.3,40,1018.7,17.5,19.5,1.96,5.6,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 09:00:00",11.5,9.4,43,1019.1,17.5,19.6,1.76,5.6,,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 10:00:00",12,9.1,37,1019.2,17.6,19.5,1.77,5.5,,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 11:00:00",10.7,8.7,36,1018.6,17.6,19.5,1.82,5.6,,8.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 12:00:00",11.7,9.4,36,1017.2,17.6,19.5,1.83,5.4,11,6.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 13:00:00",11.5,9.6,34,1016.4,17.6,19.5,1.74,5.3,11,6.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 14:00:00",11.7,9.6,34,1015.6,17.4,19.5,1.65,5,11,5.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 15:00:00",12.3,10,39,1014.8,17.3,19.5,1.54,4.7,11,7,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 16:00:00",12.4,9.8,39,1014.9,17.5,19.6,1.67,5,11,6.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 17:00:00",11.8,9.4,45,1015.2,17.7,19.5,1.4,4.8,11,7.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 18:00:00",11.5,9.4,43,1015.3,17.5,19.5,1.47,4.9,,6.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 19:00:00",12.3,9.7,39,1016,17.4,19.6,1.43,4.9,11,7,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 20:00:00",11.3,9.1,40,1016.4,17.4,19.5,1.4,5.1,,7.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 21:00:00",11.1,9.4,45,1016.1,17.4,19.5,1.36,5.1,11,7.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 22:00:00",10.4,7.6,46,1017.6,17.4,19.5,1.54,5.5,11,7,,,,,,
Vector_CWB_FB_46757B,"2013-01-07 23:00:00",10,8.3,41,1017,17.6,19.5,1.44,5.3,11,6,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 00:00:00",12,9.7,39,1016.5,17.4,19.5,1.72,5.7,11,7.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 01:00:00",12,10,35,1016.6,17.1,19.4,1.58,5.2,11,7.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 02:00:00",12.1,9.5,35,1016.9,17.1,19.4,1.79,5.3,11,8,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 03:00:00",11.9,9.6,35,1016.8,16.7,19.4,1.91,5.5,11,6.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 04:00:00",12,9.6,43,1016.5,16.7,19.4,1.76,5.3,11,8,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 05:00:00",12.2,9.9,27,1016.9,16.5,19.4,1.57,5.1,11,8.2,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 06:00:00",12.3,10.2,39,1017.5,16.7,19.5,1.62,5.3,11,8,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 07:00:00",13.4,10.9,39,1018,16.8,19.4,1.66,5.1,11,7,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 08:00:00",12.6,10.2,51,1018.8,16.4,19.4,1.88,5.5,11,8.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 09:00:00",12.5,10.1,45,1019.1,16.6,19.4,1.68,5.4,22,6,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 10:00:00",12.8,9.9,41,1019.1,16.6,19.4,1.84,5.7,11,8.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 11:00:00",13.7,11.1,41,1018.5,16.3,19.3,2.05,5.5,11,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 12:00:00",13,10.6,40,1017.4,16.3,19.4,1.94,5.9,11,8.8,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 13:00:00",13.8,10.5,40,1016.6,16.4,19.4,1.63,5.5,11,6.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 14:00:00",10.7,8.6,48,1016.4,16.2,19.4,1.68,5.3,22,5.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 15:00:00",12.4,10.1,44,1015.6,16.5,19.4,1.54,5.2,22,8,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 16:00:00",10.5,8.5,49,1016.1,16.3,19.5,1.44,5.1,11,7.5,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 17:00:00",11.3,9.4,47,1016,16,19.4,1.5,4.7,11,8.6,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 18:00:00",13.1,10.6,40,1016.2,16,19.5,1.5,4.7,22,5.4,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 19:00:00",14.8,12.1,41,1016.7,16,19.4,1.58,4.6,22,6.1,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 20:00:00",14.7,11.4,41,1016.6,16,19.4,1.85,5.2,11,6.7,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 21:00:00",15.8,12.3,38,1017.3,15.8,19.4,2,5.5,22,5.9,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 22:00:00",15.1,12.3,38,1017.8,15.7,19.4,1.78,5.2,11,8,,,,,,
Vector_CWB_FB_46757B,"2013-01-08 23:00:00",15.6,12.2,35,1018.2,15.6,19.4,2.06,5.6,22,6.3,,,,,,
Vector_CWB_FB_46757B,"2013-01-09 00:00:00",15.1,12.1,36,1019,15.5,19.4,2.17,6,11,8.8,,,,,,
